CountyFIPS,County,CNTY,VTD,CNTYVTD,VTDKEY,total,anglo,nanglo,asian,black,hisp,bh,vap,anglovap,nanglovap,asianvap,blackvap,hispvap,bhvap
453,TRAVIS,453,0172,4530172,8764,606,328,278,52,38,186,218,450,268,182,15,23,137,156
479,WEBB,479,0275A,4790275A,9262,2040,39,2001,8,7,1996,1999,1262,20,1242,3,5,1239,1241
491,WILLIAMSON,491,0210,4910210,9428,3613,2498,1115,177,181,677,847,2482,1764,718,111,125,418,537
309,MCLENNAN,309,0089,3090089,6723,182,20,162,6,30,122,150,147,16,131,4,30,94,122
349,NAVARRO,349,0105,3490105,7055,550,309,241,7,41,176,210,376,233,143,3,19,107,123
355,NUECES,355,0105,3550105,7221,2081,84,1997,11,15,1973,1976,1493,59,1434,4,9,1420,1421
421,SHERMAN,421,0301,4210301,7719,302,164,138,5,4,127,129,217,132,85,3,3,77,78
439,TARRANT,439,3140,4393140,8266,2860,1939,921,96,139,567,679,2201,1585,616,74,85,362,440
453,TRAVIS,453,0386B,4530386B,8930,5,0,5,0,1,4,5,4,0,4,0,0,4,4
85,COLLIN,85,0139,850139,1768,9115,3194,5921,3371,1547,915,2388,6404,2529,3875,2132,1048,608,1627
113,DALLAS,113,2077,1132077,2266,2126,1254,872,163,180,522,689,1618,985,633,122,135,360,491
215,HIDALGO,215,0009,2150009,5561,4858,294,4564,49,31,4481,4505,3606,251,3355,33,23,3286,3307
245,JEFFERSON,245,0031,2450031,6059,1788,1435,353,37,54,201,255,1402,1148,254,22,39,142,181
257,KAUFMAN,257,0004,2570004,6225,3075,2291,784,43,258,419,668,2214,1711,503,34,167,244,407
303,LUBBOCK,303,0044,3030044,6557,2062,1284,778,10,48,676,723,1574,1022,552,10,25,480,505
9,ARCHER,9,0008,90008,82,371,333,38,3,3,23,24,307,281,26,3,0,12,12
29,BEXAR,29,4104,294104,915,3739,1184,2555,204,356,2006,2306,2740,955,1785,152,258,1364,1596
29,BEXAR,29,1001,291001,251,1026,329,697,31,32,630,650,891,307,584,26,22,528,547
29,BEXAR,29,2002,292002,414,2105,81,2024,11,37,1982,2007,1659,72,1587,7,24,1555,1574
41,BRAZOS,41,0056,410056,1247,15,15,0,0,0,0,0,15,15,0,0,0,0,0
113,DALLAS,113,3064,1133064,2501,3283,68,3215,27,2542,663,3177,2521,55,2466,14,2019,441,2446
453,TRAVIS,453,0364,4530364,8907,3609,2617,992,332,115,454,556,2647,1995,652,209,81,303,374
453,TRAVIS,453,0138,4530138,8738,7916,2228,5688,1775,1583,2383,3818,6254,1921,4333,1391,1159,1769,2844
497,WISE,497,0006,4970006,9571,3556,2371,1185,42,135,884,1000,2554,1798,756,33,91,541,619
209,HAYS,209,0423A,2090423A,5492,3350,1254,2096,114,199,1797,1954,2484,996,1488,77,144,1256,1380
287,LEE,287,0202,2870202,6414,3014,1631,1383,27,365,970,1316,2199,1327,872,17,221,609,825
349,NAVARRO,349,0403,3490403,7078,2242,1786,456,13,100,268,364,1694,1409,285,9,67,153,218
357,OCHILTREE,357,0003,3570003,7247,2612,1542,1070,15,12,971,978,1851,1170,681,8,4,611,615
439,TARRANT,439,1186,4391186,7911,913,705,208,69,45,82,127,809,648,161,54,35,61,96
439,TARRANT,439,2028,4392028,8074,1770,1247,523,74,139,262,388,1411,1050,361,51,92,166,257
123,DEWITT,123,0203,1230203,3168,1642,967,675,2,117,558,651,1205,771,434,2,77,339,412
141,EL PASO,141,0184,1410184,3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,GAINES,165,0003,1650003,3832,5532,3967,1565,20,39,1474,1502,3502,2518,984,12,23,924,943
189,HALE,189,0318,1890318,4161,1795,1019,776,14,34,693,722,1285,782,503,6,23,448,471
201,HARRIS,201,0611,2010611,4828,4042,40,4002,15,2519,1523,3980,2946,34,2912,14,1958,953,2894
201,HARRIS,201,0276,2010276,4493,3058,31,3027,14,2279,760,2998,2371,28,2343,8,1854,493,2321
29,BEXAR,29,2025,292025,437,4480,387,4093,21,106,3958,4040,3276,328,2948,12,71,2851,2907
61,CAMERON,61,0070,610070,1482,2293,89,2204,9,9,2177,2183,1694,66,1628,9,8,1604,1610
113,DALLAS,113,3041,1133041,2478,897,24,873,0,224,648,866,617,24,593,0,175,417,586
113,DALLAS,113,1401,1131401,2146,1275,135,1140,5,180,960,1131,874,111,763,3,129,634,758
121,DENTON,121,4216,1214216,3142,1732,951,781,146,280,319,582,1359,801,558,114,179,231,403
195,HANSFORD,195,0002,1950002,4187,109,69,40,1,4,34,34,71,50,21,1,0,18,18
439,TARRANT,439,1106,4391106,7888,3434,97,3337,13,2090,1249,3315,2504,72,2432,3,1691,739,2417
439,TARRANT,439,4540,4394540,8552,5972,2658,3314,748,896,1648,2479,4456,2140,2316,560,589,1105,1667
439,TARRANT,439,2181,4392181,8097,4183,2532,1651,147,541,851,1377,3292,2143,1149,123,365,576,935
439,TARRANT,439,4057,4394057,8429,955,647,308,47,95,132,224,915,635,280,42,86,119,205
465,VAL VERDE,465,0023,4650023,9093,271,97,174,4,6,160,164,212,85,127,4,4,113,117
201,HARRIS,201,0634,2010634,4851,6209,1972,4237,167,1451,2536,3902,4528,1646,2882,137,928,1738,2623
201,HARRIS,201,0965,2010965,5183,1053,325,728,32,25,663,679,727,264,463,29,16,407,420
221,HOOD,221,0218,2210218,5847,2840,2563,277,30,16,141,153,2518,2295,223,22,12,105,113
337,MONTAGUE,337,0015,3370015,6892,759,644,115,7,11,66,75,614,531,83,7,7,42,49
375,POTTER,375,0324,3750324,7433,6233,4602,1631,324,316,819,1108,4936,3781,1155,246,227,541,752
397,ROCKWALL,397,0004A,3970004A,7556,2309,1317,992,81,145,687,828,1595,1005,590,37,75,413,486
41,BRAZOS,41,0098,410098,1290,13,8,5,0,1,5,5,12,8,4,0,1,4,4
85,COLLIN,85,0159,850159,1788,6396,2352,4044,939,896,2158,3016,4409,1728,2681,691,598,1332,1910
95,CONCHO,95,0407,950407,1954,185,163,22,6,3,10,12,163,145,18,4,2,8,10
97,COOKE,97,0006,970006,1960,2991,2567,424,8,30,224,246,2350,2075,275,7,5,138,142
141,EL PASO,141,0141,1410141,3454,2602,117,2485,6,48,2435,2457,1990,99,1891,5,26,1856,1869
167,GALVESTON,167,0245,1670245,3875,1906,372,1534,17,937,579,1480,1385,300,1085,9,687,370,1042
391,REFUGIO,391,004A,391004A,7533,561,203,358,8,15,334,347,444,175,269,4,10,252,260
423,SMITH,423,0076,4230076,7788,2977,435,2542,38,597,1894,2467,2090,362,1728,33,446,1240,1673
439,TARRANT,439,1622,4391622,8031,62,22,40,8,7,22,29,45,16,29,8,7,11,18
439,TARRANT,439,4118,4394118,8452,2368,1275,1093,143,573,366,918,1937,1110,827,122,399,285,671
439,TARRANT,439,1348,4391348,7954,1212,898,314,35,76,181,247,965,728,237,30,56,124,179
439,TARRANT,439,2548,4392548,8197,2300,1614,686,122,217,281,472,1675,1217,458,95,137,171,293
171,GILLESPIE,171,0015,1710015,3952,878,777,101,1,5,74,75,775,706,69,1,1,49,50
187,GUADALUPE,187,0304,1870304,4118,5389,2911,2478,295,613,1535,2084,4166,2368,1798,204,452,1077,1502
201,HARRIS,201,1151,2011151,5369,5988,3334,2654,778,520,1242,1719,3877,2229,1648,497,342,719,1042
223,HOPKINS,223,0017,2230017,5867,1877,1508,369,15,53,251,302,1380,1140,240,8,32,159,191
245,JEFFERSON,245,0005,2450005,6033,2569,879,1690,67,1110,494,1585,1905,764,1141,53,754,315,1062
245,JEFFERSON,245,0011,2450011,6039,943,321,622,3,451,166,611,820,317,503,3,366,128,493
29,BEXAR,29,3045,293045,649,1900,1185,715,106,25,548,570,1573,1027,546,86,17,408,424
39,BRAZORIA,39,0034,390034,1147,10268,4995,5273,136,229,4633,4829,7645,4035,3610,106,156,3109,3253
45,BRISCOE,45,0006,450006,1313,99,74,25,3,1,25,25,71,56,15,2,0,15,15
85,COLLIN,85,0182,850182,1811,5897,3125,2772,1231,735,719,1416,4321,2460,1861,812,474,484,943
113,DALLAS,113,4518,1134518,2813,6621,1105,5516,214,541,4694,5203,4651,960,3691,181,391,3056,3433
139,ELLIS,139,1057,1391057,3311,3352,2137,1215,114,575,458,1016,2537,1688,849,92,408,295,698
211,HEMPHILL,211,0301,2110301,5518,681,537,144,7,4,122,125,514,420,94,5,0,83,83
241,JASPER,241,0013,2410013,6016,658,473,185,1,133,28,161,519,378,141,0,104,15,119
251,JOHNSON,251,0023,2510023,6182,3829,3060,769,22,73,545,612,2923,2382,541,18,49,354,400
309,MCLENNAN,309,0048,3090048,6680,1542,313,1229,14,317,893,1198,1126,273,853,11,208,621,827
481,WHARTON,481,0101,4810101,9305,869,399,470,10,232,222,446,694,331,363,10,200,146,345
141,EL PASO,141,0041,1410041,3354,1682,85,1597,16,37,1554,1576,1381,79,1302,11,19,1275,1285
141,EL PASO,141,0164,1410164,3477,6732,155,6577,42,59,6501,6517,4991,121,4870,25,26,4811,4821
167,GALVESTON,167,0172,1670172,3852,1069,645,424,20,168,235,399,961,589,372,19,137,211,348
177,GONZALES,177,0012,1770012,3975,280,133,147,6,10,131,137,200,111,89,3,3,80,82
181,GRAYSON,181,0403,1810403,4018,4655,4048,607,43,71,193,259,3984,3531,453,29,36,133,169
201,HARRIS,201,0299,2010299,4516,6127,675,5452,105,670,4697,5315,4318,602,3716,80,467,3164,3595
11,ARMSTRONG,11,0101,110101,88,473,419,54,4,4,32,35,356,316,40,2,2,21,22
29,BEXAR,29,3143,293143,749,2018,701,1317,139,102,1075,1149,1646,628,1018,110,74,827,882
39,BRAZORIA,39,0057,390057,1170,1969,998,971,37,61,824,880,1476,798,678,29,53,552,602
61,CAMERON,61,0001,610001,1413,2059,378,1681,11,21,1650,1658,1580,349,1231,6,10,1212,1216
107,CROSBY,107,0039,1070039,2003,1218,462,756,8,59,698,744,884,380,504,0,39,461,496
113,DALLAS,113,1107,1131107,2080,2383,171,2212,13,183,2018,2191,1648,146,1502,7,122,1368,1487
453,TRAVIS,453,0145,4530145,8744,2878,912,1966,90,477,1396,1819,2068,750,1318,59,335,911,1213
491,WILLIAMSON,491,0164,4910164,9405,767,400,367,47,91,218,305,620,346,274,32,70,153,223
201,HARRIS,201,0442,2010442,4659,5618,4093,1525,221,301,835,1118,4407,3319,1088,157,227,579,793
251,JOHNSON,251,0001,2510001,6159,640,472,168,10,33,109,133,447,346,101,5,13,65,77
303,LUBBOCK,303,0078,3030078,6580,4108,2898,1210,285,137,693,824,3120,2310,810,206,79,445,521
355,NUECES,355,0125,3550125,7241,4971,1460,3511,370,296,2882,3130,3515,1120,2395,237,198,1944,2128
373,POLK,373,0017,3730017,7413,2345,1927,418,16,124,222,343,1940,1643,297,9,102,140,240
439,TARRANT,439,4630,4394630,8572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,DENTON,121,9303,1219303,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,EL PASO,141,0021,1410021,3334,2752,946,1806,78,65,1649,1703,2260,822,1438,62,46,1317,1352
181,GRAYSON,181,0109,1810109,3995,6657,5039,1618,93,241,961,1191,4871,3828,1043,58,174,583,754
189,HALE,189,0420,1890420,4167,576,406,170,7,6,150,156,445,322,123,4,4,108,112
201,HARRIS,201,1108,2011108,5326,688,64,624,9,489,145,604,464,51,413,8,303,103,394
201,HARRIS,201,1031,2011031,5249,5691,1535,4156,45,807,3256,4020,3881,1242,2639,33,524,2022,2527
61,CAMERON,61,0027,610027,1439,4715,219,4496,13,29,4455,4462,3340,168,3172,5,15,3143,3148
99,CORYELL,99,0308,990308,1980,6413,5084,1329,90,239,802,1019,4794,3965,829,58,141,478,606
113,DALLAS,113,3084,1133084,2521,1990,644,1346,93,605,630,1218,1767,615,1152,91,543,507,1040
113,DALLAS,113,1143,1131143,2103,2364,1986,378,78,95,155,248,1599,1338,261,50,75,97,171
113,DALLAS,113,3952,1133952,2644,257,28,229,6,181,51,225,178,22,156,5,122,35,152
127,DIMMIT,127,0006,1270006,3185,1533,150,1383,19,20,1333,1347,1129,128,1001,14,17,962,974
371,PECOS,371,0003,3710003,7390,238,121,117,4,17,93,107,187,102,85,1,15,67,80
439,TARRANT,439,1265,4391265,7931,3175,1094,2081,86,1203,755,1917,2441,975,1466,65,844,523,1342
439,TARRANT,439,1717,4391717,8054,4339,1802,2537,124,1019,1284,2257,3102,1467,1635,86,650,785,1420
439,TARRANT,439,4733,4394733,8595,4554,1795,2759,1100,866,754,1585,2942,1198,1744,735,531,449,963
189,HALE,189,0110,1890110,4144,519,305,214,3,4,196,198,403,261,142,3,3,126,127
201,HARRIS,201,0591,2010591,4808,5893,334,5559,28,239,5324,5514,4177,281,3896,18,184,3707,3859
201,HARRIS,201,1008,2011008,5226,2004,1397,607,35,148,379,516,1510,1109,401,20,93,247,335
469,VICTORIA,469,0031,4690031,9151,2447,876,1571,44,282,1254,1498,1877,773,1104,27,206,861,1049
473,WALLER,473,0419,4730419,9194,5631,1042,4589,58,1504,3012,4454,4055,873,3182,47,1064,2027,3068
131,DUVAL,131,0009,1310009,3200,1919,251,1668,3,140,1256,1391,1586,231,1355,0,136,1004,1137
201,HARRIS,201,0606,2010606,4823,1824,13,1811,12,1272,542,1797,1191,11,1180,7,867,319,1173
201,HARRIS,201,0108,2010108,4325,9880,1964,7916,259,3157,4306,7344,7113,1725,5388,229,2097,2898,4928
201,HARRIS,201,0649,2010649,4866,10702,705,9997,1923,3047,5104,8010,7893,606,7287,1644,2138,3548,5598
201,HARRIS,201,1146,2011146,5364,4911,2718,2193,678,178,1151,1323,3167,1842,1325,410,110,665,773
295,LIPSCOMB,295,0409,2950409,6489,296,106,190,0,4,181,184,214,82,132,0,2,124,126
13,ATASCOSA,13,0003,130003,97,2719,1068,1651,26,44,1521,1559,2013,860,1153,19,23,1064,1085
29,BEXAR,29,4125,294125,936,258,63,195,4,81,105,185,208,51,157,4,70,81,150
29,BEXAR,29,1096,291096,346,384,44,340,1,18,312,326,248,35,213,1,13,190,202
39,BRAZORIA,39,0066,390066,1179,7311,1550,5761,2552,2059,1177,3168,4864,1088,3776,1717,1306,748,2023
111,DALLAM,111,0009,1110009,2018,1680,611,1069,10,45,981,1024,1190,468,722,7,31,657,687
113,DALLAS,113,2056,1132056,2261,1572,1253,319,131,53,110,160,1341,1101,240,108,30,83,111
439,TARRANT,439,4344,4394344,8510,1770,1454,316,57,55,178,226,1522,1286,236,49,50,122,166
439,TARRANT,439,3063,4393063,8261,2338,1723,615,89,102,360,448,1858,1445,413,67,54,226,278
485,WICHITA,485,0303,4850303,9343,4138,1190,2948,51,1405,1477,2809,2973,994,1979,30,974,923,1872
497,WISE,497,0029,4970029,9592,1263,346,917,12,23,873,890,875,286,589,11,11,561,570
201,HARRIS,201,0208,2010208,4425,5013,409,4604,9,617,3966,4562,3580,346,3234,3,473,2734,3197
201,HARRIS,201,1046,2011046,5264,1908,534,1374,116,235,1018,1237,1447,456,991,96,177,710,880
245,JEFFERSON,245,0069,2450069,6097,5429,3394,2035,399,396,1145,1518,4127,2775,1352,297,251,712,958
277,LAMAR,277,001C,277001C,6346,412,364,48,4,12,17,28,311,283,28,4,6,11,17
355,NUECES,355,0064,3550064,7179,1156,711,445,34,45,334,368,897,583,314,24,19,229,247
375,POTTER,375,0224,3750224,7428,6793,1861,4932,129,434,4349,4705,4657,1504,3153,82,198,2803,2983
113,DALLAS,113,4611,1134611,2851,4965,1096,3869,136,333,3361,3672,3653,935,2718,106,249,2319,2560
121,DENTON,121,4175,1214175,3100,674,372,302,45,128,124,249,627,349,278,43,113,116,226
141,EL PASO,141,0030,1410030,3343,381,15,366,14,11,342,346,280,5,275,7,2,262,263
167,GALVESTON,167,4801,1674801,3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,HAMILTON,193,0015,1930015,4182,310,252,58,2,3,32,35,241,195,46,2,2,24,26
201,HARRIS,201,0797,2010797,5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,BELL,27,0412,270412,246,7055,1622,5433,430,3290,1765,4791,5036,1326,3710,328,2189,1166,3231
29,BEXAR,29,3181,293181,787,3498,1660,1838,374,219,1186,1376,2575,1321,1254,254,143,804,935
49,BROWN,49,0303,490303,1328,1943,1269,674,31,118,487,595,1406,952,454,21,71,320,389
85,COLLIN,85,0240,850240,1869,8017,5512,2505,503,622,1131,1735,5159,3647,1512,307,380,686,1055
113,DALLAS,113,2609,1132609,2410,26,2,24,6,1,11,12,14,0,14,5,0,4,4
121,DENTON,121,1027,1211027,2951,1407,590,817,174,334,278,607,997,449,548,131,222,179,396
315,MARION,315,0005,3150005,6738,896,662,234,7,166,29,191,745,559,186,6,142,17,157
361,ORANGE,361,0024,3610024,7279,2631,2190,441,102,46,256,292,1943,1663,280,82,21,138,159
431,STERLING,431,0002B,4310002B,7820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,TARRANT,439,3539,4393539,8361,34,19,15,8,3,1,4,27,17,10,5,1,1,2
453,TRAVIS,453,0358,4530358,8902,4218,3031,1187,240,137,730,856,3313,2436,877,170,91,542,629
491,WILLIAMSON,491,0259,4910259,9443,2576,1677,899,279,147,425,563,1885,1260,625,191,106,274,379
141,EL PASO,141,0179,1410179,3492,1689,32,1657,8,23,1642,1649,1113,25,1088,5,14,1075,1081
183,GREGG,183,0006,1830006,4033,3904,2768,1136,225,472,321,772,2790,2071,719,154,273,213,482
201,HARRIS,201,0897,2010897,5115,3853,1277,2576,218,1162,1152,2263,3053,1097,1956,194,882,828,1687
201,HARRIS,201,0357,2010357,4574,5680,3689,1991,326,336,1188,1498,4040,2747,1293,241,189,750,928
215,HIDALGO,215,0104,2150104,5656,9209,251,8958,52,45,8862,8873,5780,186,5594,27,25,5535,5545
251,JOHNSON,251,0038,2510038,6197,1962,1163,799,13,49,643,688,1337,874,463,12,19,375,394
19,BANDERA,19,0408,190408,143,261,217,44,3,6,29,34,230,199,31,3,2,20,21
29,BEXAR,29,3201,293201,807,6426,3216,3210,533,625,2044,2613,4426,2319,2107,338,417,1301,1688
29,BEXAR,29,2063,292063,475,2469,1220,1249,115,126,974,1071,1894,1017,877,73,73,698,755
39,BRAZORIA,39,0026,390026,1139,7585,2266,5319,805,1193,3305,4424,5498,1805,3693,575,849,2200,3017
61,CAMERON,61,0059,610059,1471,520,406,114,14,15,81,92,495,403,92,11,11,65,73
85,COLLIN,85,0174,850174,1803,7116,3812,3304,659,1146,1333,2423,4996,2817,2179,445,724,851,1553
453,TRAVIS,453,0432,4530432,8965,1431,726,705,45,38,598,624,1235,657,578,32,25,498,513
479,WEBB,479,0447,4790447,9297,7985,435,7550,22,37,7476,7493,5157,277,4880,16,15,4837,4845
507,ZAVALA,507,0001,5070001,9629,854,107,747,7,5,736,739,654,76,578,7,2,572,572
203,HARRISON,203,0001,2030001,5384,3242,1839,1403,73,738,530,1261,2424,1492,932,41,529,303,828
215,HIDALGO,215,0164,2150164,5716,4128,523,3605,142,43,3415,3438,2896,467,2429,111,23,2275,2291
407,SAN JACINTO,407,0004,4070004,7637,1079,908,171,15,39,87,121,837,725,112,11,28,49,74
439,TARRANT,439,1414,4391414,7969,67,26,41,0,16,25,41,57,20,37,0,16,21,37
439,TARRANT,439,3321,4393321,8301,4252,2820,1432,168,131,1020,1131,3414,2381,1033,124,96,726,809
441,TAYLOR,441,0409,4410409,8633,1278,1020,258,9,33,147,173,953,779,174,8,16,92,106
141,EL PASO,141,0079,1410079,3392,1727,59,1668,17,22,1626,1642,1274,45,1229,13,17,1194,1208
157,FORT BEND,157,3105,1573105,3724,891,121,770,621,84,58,136,679,91,588,481,52,42,92
185,GRIMES,185,0008,1850008,4056,1067,755,312,6,100,185,278,817,605,212,5,71,112,181
201,HARRIS,201,0171,2010171,4388,3991,91,3900,43,1562,2317,3852,2682,78,2604,31,1095,1480,2568
201,HARRIS,201,0834,2010834,5052,624,20,604,7,532,71,600,350,13,337,7,297,38,333
201,HARRIS,201,0503,2010503,4720,4303,2688,1615,437,338,768,1066,3010,1878,1132,324,232,526,733
15,AUSTIN,15,0205,150205,120,3961,2835,1126,39,340,649,975,3067,2290,777,32,252,415,664
29,BEXAR,29,2040,292040,452,4831,689,4142,80,334,3728,4014,3745,601,3144,62,234,2836,3048
29,BEXAR,29,3178,293178,784,1,0,1,0,0,1,1,1,0,1,0,0,1,1
39,BRAZORIA,39,0003,390003,1116,7626,4406,3220,115,394,2563,2914,5700,3545,2155,68,234,1720,1941
201,HARRIS,201,0857,2010857,5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,HARRIS,201,0194,2010194,4411,3753,1766,1987,592,737,604,1313,3335,1635,1700,502,661,501,1142
453,TRAVIS,453,0402,4530402,8942,4629,2065,2564,232,358,1892,2216,4057,1918,2139,205,319,1547,1834
479,WEBB,479,0344,4790344,9274,5705,362,5343,136,45,5191,5205,4317,284,4033,107,24,3908,3917
339,MONTGOMERY,339,0052,3390052,6950,9815,4450,5365,139,355,4663,4960,6889,3547,3342,91,232,2833,3039
361,ORANGE,361,0027,3610027,7282,2908,2616,292,24,14,172,184,2254,2051,203,20,6,114,119
401,RUSK,401,0418,4010418,7614,3345,2168,1177,4,413,674,1081,2570,1770,800,1,312,418,726
439,TARRANT,439,1300,4391300,7946,4815,928,3887,285,1828,1796,3560,3471,828,2643,186,1250,1179,2416
439,TARRANT,439,3187,4393187,8278,2661,1628,1033,151,149,625,765,2004,1322,682,103,94,406,498
441,TAYLOR,441,0201,4410201,8610,4143,1478,2665,62,474,2093,2505,3116,1251,1865,42,320,1446,1737
201,HARRIS,201,0526,2010526,4743,2408,148,2260,40,143,2077,2201,1826,131,1695,32,110,1560,1652
203,HARRISON,203,0024,2030024,5407,1639,1154,485,11,244,162,404,1232,888,344,7,199,88,286
215,HIDALGO,215,0187,2150187,5739,5722,808,4914,12,23,4862,4866,4279,773,3506,7,16,3466,3469
245,JEFFERSON,245,0043,2450043,6071,4016,2535,1481,157,260,1061,1279,3059,2074,985,109,195,670,834
285,LAVACA,285,0223,2850223,6403,1882,1386,496,7,40,425,461,1455,1130,325,0,23,281,303
315,MARION,315,0002,3150002,6735,1662,1358,304,16,114,90,200,1408,1185,223,12,91,54,142
29,BEXAR,29,4042,294042,853,591,110,481,37,205,231,428,409,88,321,34,136,144,279
39,BRAZORIA,39,0072,390072,1185,3849,846,3003,1205,1216,606,1775,2638,599,2039,849,811,386,1174
63,CAMP,63,4004,634004,1517,3070,1764,1306,45,486,716,1193,2299,1410,889,35,351,450,798
85,COLLIN,85,0220,850220,1849,9015,2258,6757,4661,1114,865,1921,5689,1567,4122,2846,668,529,1171
113,DALLAS,113,4605,1134605,2845,5577,1308,4269,301,578,3344,3895,4079,1145,2934,225,395,2269,2642
113,DALLAS,113,3076,1133076,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,TARRANT,439,4702,4394702,8587,2724,1449,1275,177,341,725,1043,1836,1002,834,112,206,482,677
351,NEWTON,351,0008B,3510008B,7090,163,41,122,1,109,3,112,137,37,100,1,89,1,90
361,ORANGE,361,0004,3610004,7259,947,66,881,6,826,47,869,651,54,597,2,552,41,589
375,POTTER,375,0124,3750124,7422,3599,2427,1172,129,164,791,932,2650,1915,735,71,76,503,572
399,RUNNELS,399,0010,3990010,7591,503,403,100,1,2,88,89,380,301,79,1,1,67,68
439,TARRANT,439,1237,4391237,7923,2773,293,2480,45,184,2264,2428,1866,254,1612,34,106,1476,1571
439,TARRANT,439,3039,4393039,8255,2355,1883,472,201,71,141,209,1741,1418,323,121,47,102,148
245,JEFFERSON,245,0066,2450066,6094,2061,1404,657,27,308,281,578,1582,1147,435,7,197,193,387
259,KENDALL,259,2020,2592020,6263,2702,2179,523,63,28,353,379,2210,1838,372,51,21,248,268
289,LEON,289,0002,2890002,6426,441,381,60,1,8,38,46,365,321,44,1,4,29,33
303,LUBBOCK,303,0121,3030121,6595,4780,3284,1496,113,172,1094,1224,3389,2414,975,85,98,682,768
321,MATAGORDA,321,0007,3210007,6758,335,242,93,14,5,74,77,255,192,63,13,0,48,48
339,MONTGOMERY,339,0032,3390032,6927,4848,2695,2153,312,472,1221,1676,3785,2285,1500,234,272,878,1139
113,DALLAS,113,1723,1131723,2181,645,103,542,30,208,307,511,413,81,332,21,134,173,306
125,DICKENS,125,0004,1250004,3177,437,230,207,7,22,182,196,335,190,145,7,15,127,137
201,HARRIS,201,0880,2010880,5098,4681,2493,2188,630,315,1174,1468,3285,1883,1402,409,204,753,945
209,HAYS,209,0110,2090110,5430,3676,1359,2317,104,168,2002,2134,2778,1146,1632,67,120,1396,1503
215,HIDALGO,215,0210,2150210,5762,1064,14,1050,0,2,1050,1050,685,12,673,0,2,673,673
227,HOWARD,227,207C,227207C,5931,911,556,355,15,19,312,324,640,402,238,5,10,214,222
21,BASTROP,21,4021,214021,166,5065,2413,2652,56,327,2136,2452,3852,2045,1807,42,245,1387,1627
29,BEXAR,29,4019,294019,830,6575,850,5725,48,724,5009,5633,4687,723,3964,38,522,3417,3890
29,BEXAR,29,2085,292085,498,2652,311,2341,28,70,2249,2300,1978,276,1702,19,42,1627,1664
39,BRAZORIA,39,0049,390049,1162,2429,1923,506,22,69,350,415,1810,1486,324,15,52,208,260
61,CAMERON,61,0082,610082,1494,5797,289,5508,14,18,5466,5473,3868,245,3623,6,10,3598,3605
85,COLLIN,85,0197,850197,1826,2446,731,1715,1387,142,159,294,1712,603,1109,895,96,98,191
353,NOLAN,353,0007,3530007,7113,369,306,63,0,11,33,41,295,253,42,0,6,17,22
355,NUECES,355,0120,3550120,7236,3542,1149,2393,84,158,2116,2249,2684,982,1702,60,104,1494,1587
377,PRESIDIO,377,0003,3770003,7445,56,3,53,0,1,51,52,46,3,43,0,1,41,42
397,ROCKWALL,397,002E,397002E,7568,6171,1902,4269,244,833,3096,3892,4349,1509,2840,171,532,2054,2572
423,SMITH,423,0056,4230056,7777,5178,3550,1628,194,716,566,1252,4386,3080,1306,151,603,429,1008
439,TARRANT,439,2228,4392228,8109,2895,2035,860,229,224,358,568,2340,1704,636,178,166,251,412
245,JEFFERSON,245,0089,2450089,6117,1241,238,1003,14,783,196,967,900,216,684,8,532,132,656
